AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4
2013,2013-09-25,6:40,ME,3,0,0,1,1,2,O,72005,148,,E,,,ARTHUR SAUVE,1,DE L ANCRE,N,50,11,12,3,3,33,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-09-25,18:00,ME,3,0,0,2,2,2,O,53052,,,,,,BD POLIQUIN,1,BD FISET,,,11,12,3,3,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,37,33,,
2013,2013-09-25,9:31,ME,3,0,0,1,1,2,O,70052,,,,,,HEBERT,1,DU CENTENAIRE,O,1,11,13,2,3,32,50,11,1,1,11,06,39,0,0,1,1,68,76,,,43,ND,,,40,ND,,
2013,2013-09-26,16:22,JE,3,0,0,1,1,2,O,66023,,,,02150,,PIE IX DS LA RUELLE AU N DE,,,,,11,16,,2,,,11,1,1,11,10,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-09-26,8:00,JE,3,0,0,1,1,2,O,66023,,,,,,MILTON,1,AYLMER,S,,11,14,1,2,32,40,11,1,1,11,05,99,0,0,1,1,61,76,,,52,41,,,40,ND,,
2013,2013-09-26,18:01,JE,3,0,0,1,1,2,O,25213,,,,00040,,AV BEGIN,1,MARIE ROLLET,,,11,13,2,3,32,50,11,2,1,11,06,26,0,0,1,1,61,76,,,44,41,,,40,40,,
2013,2013-09-26,16:37,JE,3,0,0,1,1,2,O,37067,,,,,,STE MARGUERITE,1,PERE DANIEL,,,11,13,3,1,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,41,99,,,31,40,,
2013,2013-09-26,14:44,JE,3,0,0,1,1,2,O,81017,,,,01089,,DE NEUVILLE,1,FORTERESSE,E,115,11,14,2,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,41,ND,,,31,ND,,
2013,2013-09-26,17:16,JE,3,0,0,1,1,2,O,58227,,,,02095,,STE HELENE,,,,,11,13,2,2,34,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,45,,,31,31,,
2013,2013-09-26,20:17,JE,3,0,0,1,1,2,O,94068,,,,,,BD MELLON,,VAUDREUIL,N,,11,13,3,3,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,43,41,,,99,99,,
2013,2013-09-26,7:55,JE,3,0,0,1,1,2,O,23027,,,,01135,,GDE AL,1,GDE AL ET THORNHILL,O,50,11,13,5,3,33,50,12,1,1,11,06,21,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-09-26,14:45,JE,3,0,0,1,1,2,O,23027,,,,,,AQUEDUC,1,FRANKLIN,N,,14,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,40,40,,
2013,2013-09-26,23:25,JE,2,0,1,0,1,2,O,23027,,,,00010,,BD DES CAPUCINS,1,1ERE RUE,S,100,11,13,3,4,33,50,11,4,1,11,06,21,0,1,0,1,61,76,,,41,41,,,32,32,,
2013,2013-09-26,15:30,JE,3,0,0,1,1,2,O,23027,,,,,,STE FOY,1,MYRAND,,,11,13,3,3,32,,11,1,1,,,28,0,0,1,1,61,76,,,43,41,,,34,34,,
2013,2013-09-26,7:55,JE,3,0,0,1,1,2,O,39062,,,,00300,,BOIS FRANCS S,1,STAT CAISSE BFS ET BD BFS,S,,11,13,3,3,99,50,11,1,1,11,07,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-09-26,8:45,JE,3,0,0,1,1,2,O,61025,,,,00309,,TACHE,1,BASE DE ROC,E,300,11,14,2,2,34,50,12,1,1,11,06,99,0,0,1,1,61,76,,,52,41,,,31,31,,
2013,2013-09-26,19:10,JE,3,0,0,1,1,2,,91042,,,,01058,,SACRE COEUR,2,MAISON DE LA CULTURE,,,11,13,3,3,33,50,11,3,1,11,09,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-09-26,14:00,JE,3,0,0,1,1,2,O,10043,,,,,,ROULEAU,1,DE L EVECHE O,,,11,13,2,3,,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,ND,,,34,ND,,
2013,2013-09-27,4:20,VE,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,1,MAISONNEUVE,N,20,14,13,1,3,34,50,11,3,1,11,06,38,0,0,1,1,61,76,,,41,55,,,31,31,,
2013,2013-09-27,11:35,VE,3,0,0,1,1,2,O,66023,,,,,,,1,PANET,,,11,13,4,3,32,,11,1,1,11,05,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-09-27,15:48,VE,3,0,0,1,1,3,O,66023,,,,,,MONTREAL,,,,,11,13,2,3,32,,11,1,1,11,06,34,0,0,1,1,61,61,76,,41,49,41,,31,31,ND,
2013,2013-09-27,17:45,VE,3,0,0,1,1,2,O,58227,,,,,,KING GEORGE,1,GAMACHE,,,11,13,2,2,32,50,11,1,1,11,06,88,0,0,1,1,61,76,,,44,ND,,,40,ND,,
2013,2013-09-27,22:00,VE,3,0,0,1,1,2,O,58227,,,,02855,,PERIGNY,,,,,11,14,2,2,34,50,12,3,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-09-27,23:00,VE,3,0,0,1,1,2,O,94068,,,,,,DES GDS DUCS,1,DES PINSONS,S,,11,14,2,2,32,50,11,3,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-09-27,11:01,VE,3,0,0,1,1,2,O,39062,,,,,,DES BOIS FRANCS S,1,GREGOIRE,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,41,41,,,35,37,,
2013,2013-09-28,13:05,SA,2,0,1,0,1,2,O,66023,,,,05470,,SHERBROOKE O,,,,,11,13,3,3,32,,11,1,1,11,06,33,0,1,0,1,61,76,,,46,41,,,31,31,,
2013,2013-09-28,12:55,SA,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,AMHERST,,,13,13,3,2,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-09-28,8:55,SA,3,0,0,1,1,2,O,66023,,,,00268,,PRES JEAN TALON E,,,E,,11,13,3,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,47,41,,,31,31,,
2013,2013-09-28,17:44,SA,3,0,0,1,1,2,O,65005,,,,00225,,CURE LABELLE,,,,,11,13,5,3,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-09-28,18:30,SA,3,0,0,1,1,2,O,65005,,,,04400,,CONCORDE E,2,LEVESQUE,S,200,11,13,3,3,34,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,37,37,,
2013,2013-09-28,17:28,SA,3,0,0,1,1,2,O,67015,,,S,00455,,JEAN BAPTISTE VARIN,,HYPPOLITE DENEAULT,O,50,11,19,2,2,33,40,11,1,1,11,05,21,0,0,1,1,61,76,,,52,41,,,31,31,,
2013,2013-09-28,15:00,SA,3,0,0,1,1,2,O,60013,,,,,,IBERVILLE,1,BRIEN,,,11,12,3,2,32,,11,1,1,11,06,24,0,0,1,1,61,76,,,41,41,,,37,35,,
2013,2013-09-28,17:19,SA,3,0,0,1,1,2,O,23027,,,,,,BUFFALO,1,BOGOTA,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,44,,,31,40,,
2013,2013-09-28,18:40,SA,1,1,1,0,2,3,N,99060,,10,S,,,RTE BAIE JAMES,2,BORNE KILOMETRIQUE 10,N,300,14,23,2,5,34,100,11,1,1,11,06,33,1,1,0,2,61,76,76,,41,41,41,,31,31,31,
2013,2013-09-29,12:35,DI,2,0,1,0,1,2,O,66023,,,,01671,,HENRI BOURASSA,1,FORT LORETTE,,,11,14,3,2,32,50,11,1,,11,,99,0,1,0,1,76,61,,,41,41,,,37,33,,
2013,2013-09-29,18:45,DI,3,0,0,1,1,2,O,66023,,,,,,JARRY,1,LAJEUNESSE,,,11,13,3,3,32,,11,1,1,11,06,22,0,0,1,1,61,76,,,44,41,,,37,37,,
2013,2013-09-29,15:15,DI,3,0,0,1,1,2,O,66023,,,,,,HENRI JULIEN,1,RACHEL,,,11,14,2,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,38,37,,
2013,2013-09-29,2:00,DI,3,0,0,1,1,2,O,66023,,,,07825,,BLAISE PASCAL,,,,,11,14,2,2,32,40,11,3,1,11,06,99,0,0,1,1,76,61,,,41,49,,,31,31,,
2013,2013-09-29,,DI,3,0,0,1,1,3,O,75017,,,,00000,,OUIMET,1,PISTE CYCLABLE,,,12,13,2,2,33,50,11,1,1,11,05,21,0,0,1,1,61,76,61,,41,41,47,,31,31,33,
2013,2013-09-29,16:21,DI,3,0,0,1,1,2,O,23072,,,,,,RTE 138,1,COLLEGE,,,11,12,2,3,32,50,11,1,1,11,06,26,0,0,1,1,76,61,,,41,44,,,31,31,,
2013,2013-09-29,11:20,DI,3,0,0,1,1,2,O,39062,,,,,,N-D E,1,DE BIGARRE,,,11,13,3,3,32,50,11,1,,11,,88,0,0,1,1,61,76,,,41,ND,,,31,ND,,
2013,2013-09-29,14:07,DI,3,0,0,1,1,2,O,71083,,,,,,LOUISE JOSEPHTE,1,STE ANGELIQUE,,,11,14,2,2,,50,11,1,1,11,05,21,0,0,1,1,61,76,,,41,ND,,,40,ND,,
2013,2013-09-30,7:15,LU,3,0,0,1,1,2,O,66023,,,,,,BD ILE DES SOEURS,1,GDE AL,,,11,13,5,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,45,41,,,40,31,,
2013,2013-09-30,10:07,LU,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,,DES PINS,,,11,13,1,3,32,,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,37,37,,
2013,2013-09-30,16:15,LU,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,DESPINS,S,,13,13,1,3,32,,11,1,1,11,,28,0,0,1,1,61,76,,,42,41,,,37,37,,
2013,2013-09-30,16:45,LU,3,0,0,1,1,2,O,43027,,,,00030,,BD JACQUES CARTIER N FACE,,,,,11,13,3,3,99,50,11,1,1,11,09,21,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-09-30,8:30,LU,3,0,0,1,1,2,O,56083,,,,,,PIERRE CAISSE,1,DAVIGNON,,,11,13,4,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,43,,,31,40,,
2013,2013-09-30,11:30,LU,3,0,0,1,1,2,O,72005,,,,,,DUBOIS,2,25IEME AV,O,150,21,13,2,3,34,50,11,1,1,11,06,34,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-10-01,7:18,MA,3,0,0,1,1,2,O,66023,,,,,,COTE DE LIESSE,1,MTEE DE LIESSE,O,100,11,11,1,4,33,50,11,1,1,11,07,23,0,0,1,1,61,76,,,43,41,,,40,ND,,
2013,2013-10-01,16:00,MA,3,0,0,1,1,2,O,66023,,,,,,LACHAPELLE,1,PERINAUD,,,11,14,3,2,32,50,11,1,1,11,,21,0,0,1,1,76,49,,,41,41,,,40,31,,
2013,2013-10-01,8:10,MA,3,0,0,1,1,2,O,66023,,,,,,,1,CREMAZIE ET CHRISTOPHE COLOMB,,,11,13,1,3,33,,11,1,1,11,05,99,0,0,1,1,76,61,,,41,99,,,31,31,,
2013,2013-10-01,21:33,MA,3,0,0,1,1,2,O,66023,,,,,,BERNARD,1,JEANNE MANCE,,,11,13,2,3,32,50,,3,1,11,06,99,0,0,1,1,61,76,,,56,ND,,,40,ND,,
2013,2013-10-01,18:55,MA,3,0,0,1,1,2,O,66023,,,,06147,,PASCAL OPP,,,S,,11,14,1,7,33,30,11,3,1,11,06,99,0,0,1,1,61,76,,,43,45,,,31,31,,
2013,2013-10-01,15:30,MA,3,0,0,1,1,2,O,66023,,,,,,BELANGER,,IBERVILLE,E,20,11,14,2,3,33,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-10-01,11:45,MA,3,0,0,1,1,2,O,25213,,,,,,,,,,,11,13,2,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-10-01,11:45,MA,3,0,0,1,1,2,O,47017,,,,,,AV DU PARC,1,PARE,,,11,13,2,3,33,,12,1,1,11,07,21,0,0,1,1,61,76,,,45,45,,,40,40,,
2013,2013-10-01,13:20,MA,3,0,0,1,1,2,O,64008,337,,,01415,,BD MOODY,1,BD DE HAUTEVILLE,N,20,13,12,4,3,33,50,11,,1,11,07,21,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-10-01,17:00,MA,3,0,0,1,1,2,O,64008,344,,,00575,,ST LOUIS,1,CHAPLEAU,O,41,11,12,2,2,34,50,11,1,1,11,09,99,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-10-01,17:33,MA,3,0,0,1,1,2,O,23027,,,,03135,,ST LOUIS,,ENTR STAT,,,13,13,2,3,33,,11,1,1,11,09,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-10-01,9:00,MA,3,0,0,1,1,2,O,23027,,,,04901,,DES GALERIES,,,,,13,13,2,3,34,50,11,1,1,11,07,28,0,0,1,1,76,62,,,41,43,,,31,31,,
2013,2013-10-01,14:00,MA,3,0,0,1,1,2,O,39062,,,,,,GIROUARD,,PARIS,,,13,13,2,3,32,,11,1,1,11,05,99,0,0,1,1,61,76,,,44,ND,,,31,ND,,
2013,2013-10-01,13:30,MA,3,0,0,1,1,2,O,93012,,,,,,ST ANTOINE,1,ST BASILE,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-10-02,19:05,ME,3,0,0,1,1,2,O,66023,,,,,,COTE ST LUC,1,FIELDING,,,11,13,3,2,32,80,11,3,1,11,06,21,0,0,1,1,61,76,,,41,41,,,33,37,,
2013,2013-10-02,16:05,ME,3,0,0,1,1,2,O,66023,,,,,,COTE STE CATHERINE,1,PAGNUELO,S,,13,13,3,2,32,40,11,1,1,11,05,28,0,0,1,1,61,76,,,43,41,,,33,33,,
2013,2013-10-02,17:13,ME,3,0,0,1,1,2,O,66023,,,,,,COTE STE CATHERINE,1,BELOEIL,,,11,13,3,2,32,50,11,1,1,11,05,25,0,0,1,1,61,76,,,43,41,,,ND,99,,
2013,2013-10-02,19:15,ME,3,0,0,1,1,2,O,66023,,,,00426,,BEAUBIEN E,,,,,11,14,2,2,33,,11,3,1,11,07,99,0,0,1,1,61,76,,,99,41,,,31,31,,
2013,2013-10-02,9:25,ME,3,0,0,1,1,2,O,66023,,,,,,,1,CLIFFORD,S,1,11,12,2,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-10-02,22:10,ME,3,0,0,1,1,2,O,66023,,,,,,DANDURAND,1,9E AV,,,11,14,2,2,32,,11,3,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,40,,
2013,2013-10-02,16:15,ME,3,0,0,1,1,2,O,37067,,,,,,DES CHENAUX,1,DU ST MAURICE,,,11,13,3,2,32,50,11,1,1,11,06,23,0,0,1,1,61,76,,,42,41,,,37,34,,
2013,2013-10-02,19:48,ME,3,0,0,1,1,2,,81015,,,,,,ST RAYMOND,1,LIONEL EMOND,,,11,13,3,3,32,50,11,3,1,11,06,28,0,0,1,1,68,76,,,43,41,,,34,34,,
2013,2013-10-02,6:30,ME,3,0,0,1,1,2,O,23027,,,,08673,,ST JACQUES,,,S,,11,13,2,2,33,50,11,1,1,11,05,26,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-10-02,7:50,ME,3,0,0,1,1,2,O,23027,,,,,,HENRI BOURASSA,1,PRENOVEAU,,,11,13,3,3,32,50,11,1,1,11,,26,0,0,1,1,61,76,,,44,ND,,,31,ND,,
2013,2013-10-02,,ME,3,0,0,1,1,2,O,23027,,,,,,HENRI BOURASSA,1,CANARDIERE,,,11,13,3,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,33,39,,
2013,2013-10-02,19:20,ME,3,0,0,1,1,2,O,52007,,,,,,POLIQUIN,1,N-D,N,5,11,14,2,2,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-10-02,17:49,ME,2,0,1,0,1,2,O,48028,116,,,,,DAIGNEAULT,1,DE LA MINE,,,11,12,2,2,32,50,11,1,1,11,05,21,0,1,0,1,61,76,,,41,41,,,31,40,,
2013,2013-10-03,14:30,JE,3,0,0,1,1,2,N,66023,,,,03950,,BANNANTYNE,1,HICKSON,,,11,14,2,2,34,,11,1,1,11,06,33,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-10-03,8:02,JE,3,0,0,1,1,2,O,66023,,,,04320,,PIERRE DE COUBERTIN,1,LETOURNEUX,E,25,11,13,3,2,32,40,11,1,,11,,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-10-03,16:25,JE,3,0,0,1,1,2,O,66023,,,,,,BEAUBIEN,1,NORMANVILLE,,,11,,2,3,32,50,11,1,,11,,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-10-03,17:40,JE,3,0,0,1,1,2,O,66023,,,,,,MARQUETTE,1,LAURIER,,,11,14,1,2,32,40,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-10-03,16:20,JE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,,LOUIS VEUILLOT,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-10-03,17:43,JE,3,0,0,1,1,2,O,25213,,,,,,BELAIR O,1,COMMERCIALE,,,12,15,2,5,32,50,11,2,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-10-03,10:15,JE,3,0,0,1,1,2,O,43027,,,,,,TERRIL,1,GDES FOURCHES N,,,11,13,3,9,99,50,11,1,1,11,06,37,0,0,1,1,61,76,,,43,41,,,41,31,,
2013,2013-10-03,12:22,JE,3,0,0,1,1,2,O,43027,,,,,,PROSPECT,1,BD JACQUES CARTIER N,S,,11,13,3,2,,50,11,1,1,11,06,27,0,0,1,1,61,76,,,44,41,,,34,ND,,
2013,2013-10-03,17:15,JE,3,0,0,1,1,2,O,58227,,,,03959,,HAMPTON,,,,,11,14,2,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,56,41,,,31,31,,
2013,2013-10-03,14:19,JE,3,0,0,1,1,2,O,56083,,,,,,BD INDUSTRIEL,1,BD LA POTERIE,,,11,13,4,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,46,41,,,40,31,,
2013,2013-10-03,8:50,JE,3,0,0,1,1,2,O,23027,,,,,,HOLLAND,1,RENE LEVESQUE O,,,11,13,3,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,37,37,,
2013,2013-10-03,13:05,JE,3,0,0,1,1,2,O,36033,,,,00960,,6E AV,,,,,11,13,1,2,33,50,11,1,,11,,99,0,0,1,1,76,71,,,41,45,,,31,31,,
2013,2013-10-03,16:24,JE,3,0,0,1,1,2,O,61025,000,,,00099,,BABY,,,,,11,13,2,3,34,50,11,1,1,11,06,35,0,0,1,1,61,76,,,41,54,,,31,31,,
2013,2013-10-04,8:18,VE,3,0,0,1,1,2,O,37067,,,,,,ANTOINE PINARD,1,FUSEY,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-10-04,16:18,VE,3,0,0,1,1,2,O,81017,,,,,,JOHN EGAN,1,LE GUERRIER,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-10-04,14:13,VE,3,0,0,1,1,2,O,23027,,,,,,CHRISTOPHE COLOMB,1,DE MAZENOD,,,11,14,1,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,99,,
2013,2013-10-04,19:24,VE,1,1,0,0,1,2,O,32033,116,,,,,,1,RG 12,,,11,12,4,5,32,90,11,3,1,11,05,99,1,0,0,1,61,76,,,41,ND,,,31,ND,,
2013,2013-10-05,14:10,SA,2,0,1,0,1,2,O,66023,,,,,,,1,CH COTE STE CATHERINE ET STUART,,,12,13,3,2,32,40,11,1,1,11,06,21,0,1,0,1,76,61,,,41,45,,,33,37,,
2013,2013-10-05,8:03,SA,3,0,0,1,1,2,O,66023,,,,,,PORT ROYAL,1,LILLE,E,10,11,14,2,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-10-05,12:38,SA,3,0,0,1,1,2,O,66102,,,,,,BD BRUNSWICK,1,BD ST CHARLES,E,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,33,33,,
2013,2013-10-05,16:51,SA,3,0,0,1,1,2,O,55023,233,,N,01398,,N-D,,,,,11,12,2,3,32,50,11,1,1,11,06,23,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-10-06,9:24,DI,3,0,0,1,1,2,O,66023,,,,,,JEAN RIVARD,1,23E AV,,,11,14,2,2,32,40,11,1,1,11,06,22,0,0,1,1,61,76,,,41,44,,,31,31,,
2013,2013-10-06,20:00,DI,3,0,0,1,1,2,O,56083,,,,,,LATOUR ET SEMINAIRE,1,,,,11,13,3,2,32,50,14,3,,12,,21,0,0,1,1,76,61,,,41,44,,,31,31,,
2013,2013-10-06,20:20,DI,3,0,0,1,1,2,O,39062,,,,,,BD JUTRAS E,1,ENTR DU COLISEE,,,11,13,3,3,32,50,12,3,1,12,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-10-06,17:00,DI,3,0,0,1,1,2,O,71083,,,,,,ST CHARLES,1,BOURGET,,,11,13,2,3,32,50,14,2,1,12,06,21,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-10-07,10:55,LU,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,RACHEL,N,50,11,13,3,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,55,41,,,31,31,,
2013,2013-10-07,20:00,LU,3,0,0,1,1,2,O,66023,,,,,,AV DES PINS O,1,BASSET,O,1,21,12,2,3,32,50,14,3,1,12,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-10-07,11:05,LU,3,0,0,1,1,2,O,58227,,,,,,MAPLE,1,FRECHETTE,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-10-07,16:48,LU,3,0,0,1,1,2,O,23027,,,,,,PIE XI,1,INNOVATION,S,,11,13,3,1,32,50,14,1,1,12,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-10-07,21:34,LU,3,0,0,1,1,2,O,23027,,,,,,BD ROBERT BOURASSA,1,BD BASTIEN,E,,13,19,2,3,32,50,14,3,1,12,06,99,0,0,1,1,61,76,,,41,ND,,,37,ND,,
2013,2013-10-08,19:20,MA,3,0,0,1,1,2,O,66023,,,,,,CHARLEVOIX,,ST PATRICK,,,11,13,2,3,32,,11,3,1,11,06,26,0,0,1,1,61,76,,,44,41,,,37,37,,
2013,2013-10-08,14:56,MA,3,0,0,1,1,2,O,66023,,,,,,ROCKLAND,1,BERNARD,,,11,14,1,2,32,40,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,40,31,,
2013,2013-10-08,8:00,MA,3,0,0,1,1,2,O,66023,,,,,,22E AV,,EVERETT,,,11,12,1,2,,,11,1,1,11,,99,0,0,1,1,61,76,,,43,99,,,31,31,,
2013,2013-10-08,16:10,MA,3,0,0,1,1,2,O,66023,,,,,,METROPOLITAIN VOIE DESS N,1,LOUIS VANIER,,,11,11,1,3,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-10-08,17:03,MA,3,0,0,1,1,2,O,37067,,,,,,ST MAURICE,1,LATREILLE,S,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-10-08,19:45,MA,3,0,0,1,1,2,O,58007,,,,,,SAGUENAY,1,SARTRE,,,11,14,2,1,32,30,12,3,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-10-08,20:09,MA,3,0,0,1,1,2,O,73030,335,,,,,BD LOUIS JOSEPH PAPINEAU,1,BD INDUSTRIEL,N,400,11,12,2,5,34,90,11,4,1,11,06,35,0,0,1,1,66,76,,,41,41,,,31,31,,
2013,2013-10-08,10:05,MA,3,0,0,1,1,2,O,38010,,,,02135,,DES ALOUETTES,2,FACE AU 2135,,,11,14,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,99,41,,,31,31,,
2013,2013-10-09,17:30,ME,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE O,1,DE MARLOWE,,,11,13,3,3,32,,11,1,,11,,99,0,0,1,1,61,76,,,43,43,,,33,33,,
2013,2013-10-09,8:40,ME,3,0,0,1,1,3,O,66023,,,,,,ONTARIO,1,GASCON,E,10,11,13,2,3,33,,11,1,1,11,06,33,0,0,1,1,62,76,61,,50,41,41,,31,31,31,
2013,2013-10-09,9:40,ME,3,0,0,1,1,2,O,66023,,,,,,FULLUM,1,MT ROYAL,N,,11,13,2,3,32,50,11,1,1,11,06,30,0,0,1,1,62,76,,,43,43,,,37,37,,
2013,2013-10-09,16:04,ME,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,ST DENIS,,,11,13,3,3,32,50,11,1,1,11,05,27,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-10-09,16:05,ME,3,0,0,1,1,2,O,66102,,,,,,LANTHIER,1,TIMBERLEA TRAIL,,,11,14,2,2,32,40,11,1,1,11,06,28,0,0,1,1,61,76,,,44,44,,,40,40,,
2013,2013-10-09,13:00,ME,3,0,0,1,1,2,N,45072,,,,00460,,ST PATRICE O,,,,,11,21,9,3,40,50,11,1,1,11,10,99,0,0,1,1,61,76,,,46,ND,,,31,ND,,
2013,2013-10-09,8:33,ME,3,0,0,1,1,2,O,81017,,,,,,BD DE LA CITE DES JEUNES,1,DES ETUDIANTS,,,11,13,2,1,32,50,13,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,34,34,,
2013,2013-10-09,16:20,ME,3,0,0,1,1,2,O,72005,,,,,,ST EUSTACHE,1,INDUSTRIEL,,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,33,34,,
